pr_id,level,task_type,title,n_commits,n_files,lines_added,lines_deleted,lines_changed
3146404569,2.0,feat,Add LeetCode 112 solution example,1.0,1.0,81.0,0.0,81.0
3122162242,2.0,fix,[alpha_factory] sanitize debate messages,1.0,5.0,565.0,13.0,578.0
3104562885,2.0,feat,[alpha_factory] add archive page,1.0,7.0,420.0,216.0,636.0
3242174049,2.0,chore,Update C++ golden outputs,1.0,134.0,738.0,2401.0,3139.0
3265397737,2.0,feat,Add Duffinian numbers example,1.0,2.0,116.0,0.0,116.0
3238404879,2.0,feat,Add PHP machine outputs for valid Mochi programs,1.0,202.0,4269.0,0.0,4269.0
3142506002,2.0,feat,feat!(config): store sqlite file relative to rootpath,1.0,2.0,5.0,3.0,8.0
3121973650,2.0,fix,Fix Binance spelling,1.0,1.0,1.0,1.0,2.0
3277540551,2.0,feat,[alpha_factory] add setup-env action,1.0,2.0,24.0,45.0,69.0
3126491090,2.0,fix,fix: respect repo default branch,2.0,6.0,158.0,25.0,183.0
3220358390,2.0,fix,Fix label/language search query,2.0,3.0,17.0,4.0,21.0
3250474215,2.0,feat,Add prototype structure for banking demo,1.0,17.0,105.0,0.0,105.0
3207249077,2.0,feat,Add more Zig translations for VM tests,1.0,43.0,479.0,0.0,479.0
3257508966,2.0,feat,Support includeDeclaration in references,1.0,2.0,64.0,13.0,77.0
3234333096,2.0,test,[alpha_factory] switch jest-style tests to esm,1.0,16.0,30.0,28.0,58.0
3250670989,2.0,test,Update Erlang transpiler golden,1.0,4.0,18.0,3.0,21.0
3139616557,2.0,fix,Fix manage user tags preference summary,1.0,2.0,25.0,3.0,28.0
3087295617,2.0,feat,Add title to login domain image,1.0,1.0,1.0,0.0,1.0
3072108466,2.0,feat,Add SCALE env var to raylib UI,3.0,2.0,40.0,16.0,56.0
3226950453,2.0,fix,[alpha_factory] fix CI asset hash,1.0,3.0,50.0,24.0,74.0
3156917974,2.0,test,Update C backend leetcode tests,1.0,2.0,4.0,4.0,8.0
3274243607,2.0,feat,Improve Dart converter,1.0,35.0,73.0,56.0,129.0
3137289543,2.0,refactor,Remove unused TS FFI interfaces,1.0,1.0,1.0,13.0,14.0
3178783907,2.0,feat,Add token rate limit feature,4.0,7.0,234.0,24.0,258.0
3135488432,2.0,feat,"Add sunrise, midnight, and forest themes",1.0,6.0,94.0,1.0,95.0
3119997598,2.0,feat,Adds handlers for SDKs,4.0,22.0,835.0,23.0,858.0
3245248722,2.0,feat,Add while loop support to Zig transpiler,1.0,5.0,65.0,4.0,69.0
3071994800,2.0,fix,Fix walrus conversion,1.0,3.0,38.0,4.0,42.0
3245132310,2.0,feat,Add list and map literal support to Rust transpiler,1.0,8.0,131.0,30.0,161.0
3108141563,2.0,feat,[alpha_factory] add offline critics examples,1.0,4.0,23.0,6.0,29.0
3088675351,2.0,feat,Add missing sample pages,6.0,15.0,317.0,7.0,324.0
3245965665,2.0,feat,Enhance TS transpiler,1.0,7.0,258.0,6.0,264.0
3258718452,2.0,feat,Improve Dart transpiler slice and list typing,1.0,1.0,40.0,20.0,60.0
3276213176,2.0,feat,Update swift AST JSON,1.0,2.0,131.0,1007.0,1138.0
3232886602,2.0,feat,[alpha_factory] Gate web client artifact upload,1.0,1.0,6.0,1.0,7.0
3125954996,2.0,feat,[alpha_factory] make MetaEvolver socket optional,1.0,2.0,83.0,35.0,118.0
3136066764,2.0,fix,Fix typos and add EOF newlines,1.0,11.0,14.0,14.0,28.0
3104550320,2.0,feat,[alpha_factory] add revive rate controller,1.0,2.0,39.0,3.0,42.0
3178532930,2.0,feat,feat: カスタムエンドポイントのTLを実装,11.0,329.0,25857.0,18723.0,44580.0
3134946540,2.0,feat,Add device ID to usage tracking,2.0,2.0,24.0,2.0,26.0
3274297586,2.0,feat,Improve TypeScript console log conversion,1.0,2.0,42.0,6.0,48.0
3148625502,2.0,feat,Add LeetCode 341 example,1.0,1.0,137.0,0.0,137.0
3149663256,2.0,feat,Enhance TS compiler,1.0,4.0,129.0,18.0,147.0
3163488152,2.0,style,[alpha_factory] add missing license headers,1.0,5.0,5.0,0.0,5.0
3149465506,2.0,fix,Fix typo in parser comment,1.0,1.0,1.0,1.0,2.0
3101799452,2.0,fix,[alpha_factory] fix wheelhouse default,1.0,3.0,12.0,3.0,15.0
3206552745,2.0,chore,[alpha_factory] update eslint ignore patterns,1.0,2.0,2.0,0.0,2.0
3247722629,2.0,feat,Improve Java transpiler membership handling,1.0,6.0,38.0,24.0,62.0
3128500994,2.0,feat,Add icons to admission menu items,1.0,1.0,92.0,75.0,167.0
3153747058,2.0,feat,Add input builtin support to C# compiler,1.0,5.0,30.0,0.0,30.0
3193115207,2.0,feat,Add TypeScript features and expand TPC-DS coverage,1.0,43.0,6380.0,142.0,6522.0
3266277466,2.0,feat,Enable C transpiler for more Rosetta tasks,1.0,12.0,753.0,610.0,1363.0
3147177004,2.0,feat,Add LeetCode 132 example,1.0,1.0,82.0,0.0,82.0
3246682764,2.0,feat,Add drop indicators to tab items,1.0,2.0,75.0,31.0,106.0
3201105533,2.0,refactor,Remove tsconfig-path alias usage in llm_agents,1.0,32.0,81.0,92.0,173.0
3138200881,2.0,chore,chore: upgrade remix example,6.0,6.0,996.0,997.0,1993.0
3147348844,2.0,feat,Add solution for LeetCode 221,1.0,1.0,94.0,0.0,94.0
3246259935,2.0,feat,Update zig transpiler,1.0,5.0,42.0,3.0,45.0
3126208179,2.0,refactor,Refactor: remove Python 2 leftovers,2.0,15.0,33.0,52.0,85.0
3266496408,2.0,docs,docs: clarify google_adk setup,1.0,1.0,7.0,4.0,11.0
3172966538,2.0,feat,Enable nested functions in Kotlin compiler,1.0,4.0,69.0,3.0,72.0
3236878089,2.0,test,Add tests for labels and network alias functionality,3.0,10.0,282.0,2.0,284.0
3089559331,2.0,feat,[alpha_factory] add env table check script,1.0,2.0,73.0,0.0,73.0
3225600393,2.0,fix,Fix Elixir compiler group query handling,1.0,2.0,4.0,17.0,21.0
3070969331,2.0,chore,chore: Refactor CLI fs operations,2.0,7.0,66.0,51.0,117.0
3087877494,2.0,docs,[alpha_factory] improve cross alpha docs,1.0,1.0,28.0,5.0,33.0
3189719663,2.0,chore,chore(redteam): Adjust OpenAI guardrail handling for redteam,6.0,136.0,10062.0,1583.0,11645.0
3128721179,2.0,fix,fix(k8s): generate ArgoCD token without CLI,1.0,2.0,5.0,9.0,14.0
3186020109,2.0,feat,Add usage report feature,1.0,11.0,277.0,2.0,279.0
3255102226,2.0,fix,Fix Ruby FormatList printing and update rosetta output,1.0,7.0,40.0,19.0,59.0
3235815908,2.0,fix,Fix browser tests and run all jobs,1.0,4.0,13.0,4.0,17.0
3070912276,2.0,fix,Fix README mismatches,1.0,4.0,9.0,10.0,19.0
3155876420,2.0,docs,Add spec for References Locator,1.0,1.0,7.0,0.0,7.0
3146972098,2.0,feat,Add solution for LeetCode 121 in Mochi,1.0,1.0,50.0,0.0,50.0
3185873836,2.0,fix,Ensure BRUIN_VARS always set,1.0,4.0,12.0,3.0,15.0
3277045862,2.0,test,Update Rust aster output path,1.0,2.0,119.0,1.0,120.0
3244848506,2.0,docs,Add v0.10.31 release notes,1.0,2.0,52.0,0.0,52.0
3116955143,2.0,fix,Fix comment typo in stars controller,1.0,1.0,1.0,1.0,2.0
3147848812,2.0,feat,Add LeetCode 255 example,1.0,1.0,60.0,0.0,60.0
3078131811,2.0,test,Add missing SchemaForm tests,1.0,1.0,64.0,0.0,64.0
3149166790,2.0,feat,Add LeetCode 129 example,1.0,1.0,72.0,0.0,72.0
3250853778,2.0,feat,Improve Java transpiler generics,1.0,6.0,31.0,26.0,57.0
3176791121,2.0,docs,Add Dock FAQ,2.0,4.0,188.0,1.0,189.0
3206263545,2.0,feat,Improve OCaml converter,1.0,22.0,260.0,241.0,501.0
3181225605,2.0,feat,[alpha_factory] expand insight tree animation,1.0,2.0,74.0,3.0,77.0
3121392248,2.0,fix,Eslint: enforce no-array-constructor in test files,1.0,4.0,5.0,6.0,11.0
3186594625,2.0,feat,SEL-179 & SEL-312: Add gitleaks and GitGuardian scanning,10.0,11.0,2957.0,75.0,3032.0
3070862555,2.0,feat,Improve market data context management,1.0,1.0,63.0,7.0,70.0
3183133227,2.0,test,Add TPCH q2 golden for TypeScript,1.0,4.0,381.0,45.0,426.0
3221623469,2.0,feat,Add Rosetta Assertions task in Mochi,1.0,2.0,11.0,0.0,11.0
3107479956,2.0,feat,[alpha_factory] Add Cypress E2E and release docs,1.0,8.0,103.0,3.0,106.0
3101005518,2.0,docs,Improve docs,1.0,5.0,169.0,176.0,345.0
3141190976,2.0,feat,Add Support for Diamond-Shaped Structuring Element in Morphological Operations,1.0,4.0,36.0,2.0,38.0
3156630961,2.0,test,Add Lua LeetCode test cases,1.0,1.0,18.0,13.0,31.0
3106338207,2.0,refactor,Update TypedCtxBlock body handling,1.0,2.0,8.0,4.0,12.0
3222271158,2.0,feat,Improve Scala compiler helpers,1.0,2.0,23.0,3.0,26.0
3084604237,2.0,fix,Fix Huggingface typo in README,1.0,1.0,1.0,1.0,2.0
3079422622,2.0,test,Add WorkflowChatStore tests,1.0,1.0,156.0,0.0,156.0
3231800094,2.0,feat,[alpha_factory] add action updater script,1.0,4.0,77.0,4.0,81.0
3154087740,2.0,fix,[alpha_factory] handle tmp directory cleanup,1.0,2.0,32.0,9.0,41.0
3197261259,2.0,ci,Skip docs pre-commit,1.0,1.0,4.0,4.0,8.0
3243454233,2.0,fix,Fix MCP section logic,2.0,4.0,13.0,8.0,21.0
3153915899,2.0,feat,Add count and avg builtins to Erlang compiler,1.0,11.0,185.0,1.0,186.0
3217811713,2.0,docs,[alpha_factory] Document Browser Size workflow,1.0,1.0,5.0,3.0,8.0
3158165385,2.0,feat,Add autovacuum optimization CLI,7.0,8.0,207.0,18.0,225.0
3205322462,2.0,feat,Extend ts->mochi converter,1.0,3.0,102.0,3.0,105.0
3175914896,2.0,fix,Fix q8 syntax,1.0,1.0,14.0,15.0,29.0
3245050378,2.0,feat,Enhance Pascal transpiler,1.0,22.0,304.0,40.0,344.0
3156543457,2.0,feat,Add --all build option,1.0,1.0,25.0,4.0,29.0
3187031920,2.0,feat,Enhance TPC‑DC sample data q60‑q69,1.0,10.0,116.0,38.0,154.0
3251913163,2.0,feat,Update Haskell transpiler for YAML/JSONL loading,1.0,14.0,339.0,297.0,636.0
3095494046,2.0,fix,Fix uprating path for auto loan variables,1.0,3.0,6.0,2.0,8.0
3157356738,2.0,refactor,Add missing Haskell defaults and update goldens,1.0,5.0,23.0,4.0,27.0
3241847397,2.0,fix,Fix token store test and format files,1.0,2.0,34.0,5.0,39.0
3173680476,2.0,feat,Add EVENTS table support to SRQL,1.0,13.0,652.0,605.0,1257.0
3256687370,2.0,docs,docs: add FAQ on ERR_BLOCKED_BY_CLIENT,2.0,3.0,71.0,3.0,74.0
3252206049,2.0,test,Add Zig Rosetta transpiler test,1.0,2.0,168.0,0.0,168.0
3147355699,2.0,docs,Add v0.7.3 release notes,4.0,5.0,45.0,157.0,202.0
3076236056,2.0,feat,Add SetEnabledAction,2.0,1.0,68.0,2.0,70.0
3166343377,2.0,fix,Fix fs.watchFile ignoring atime,1.0,1.0,11.0,1.0,12.0
3160011405,2.0,fix,Fix primitive array handling in Resolver,1.0,2.0,4.0,1.0,5.0
3259752948,2.0,feat,Improve Swift transpiler with inout support,1.0,6.0,236.0,17.0,253.0
3087557338,2.0,docs,[alpha_factory] update coding style guidelines,1.0,1.0,2.0,0.0,2.0
3236428996,2.0,test,Add TypeScript VM golden tests,1.0,119.0,456.0,383.0,839.0
3140847502,2.0,fix,Resolve merge conflicts,1.0,4.0,16.0,443.0,459.0
3158644697,2.0,test,Add missing C compiler golden tests,1.0,6.0,117.0,0.0,117.0
3070805292,2.0,feat,Improve Alpha Factory installer,1.0,1.0,60.0,23.0,83.0
3273264240,2.0,feat,Improve Elixir a2mochi conversion,1.0,54.0,189.0,57.0,246.0
3224983644,2.0,feat,Improve Lua codegen,1.0,24.0,43.0,217.0,260.0
3165083652,2.0,feat,Add descending range loops to COBOL backend,1.0,5.0,41.0,2.0,43.0
3246122368,2.0,perf,Improve temp cleanup performance,5.0,11.0,566.0,203.0,769.0
3089561797,2.0,docs,[alpha_factory] document SIM_RESULTS_DIR,1.0,1.0,2.0,0.0,2.0
3087852680,2.0,style,[alpha_factory] fix lints and imports,1.0,10.0,134.0,134.0,268.0
3204819738,2.0,feat,Improve C any2mochi conversion,1.0,56.0,89.0,489.0,578.0
3151019816,2.0,test,Add tests for additional empty collection wrappers,2.0,4.0,46.0,3.0,49.0
3248297800,2.0,fix,Update F# transpiler tasks progress,1.0,1.0,3.0,0.0,3.0
3121869428,2.0,feat,[alpha_factory] cap telemetry queue,1.0,2.0,33.0,2.0,35.0
3228675807,2.0,fix,fix(theme): correct switch gradient stops,1.0,3.0,3.0,3.0,6.0
3143077608,2.0,fix,[NO-TICKET] Fix potential out-of-bounds when trimming method names,2.0,95.0,105.0,105.0,210.0
3223915535,2.0,refactor,Improve C backend list handling,1.0,1.0,58.0,18.0,76.0
3134989901,2.0,fix,Fix typo in comment,1.0,1.0,1.0,1.0,2.0
3215712723,2.0,fix,Improve Pascal map typing,1.0,2.0,9.0,2.0,11.0
3143504359,2.0,test,Add comprehensive test examples,1.0,12.0,643.0,11.0,654.0
3109431128,2.0,docs,Improve path classifier and history interface javadoc,1.0,2.0,49.0,21.0,70.0
3245384488,2.0,feat,Update C transpiler membership logic,1.0,8.0,113.0,14.0,127.0
3236724524,2.0,test,Add VM valid Java golden tests,1.0,8.0,55.0,196.0,251.0
3119878536,2.0,fix,Fix typo in HTTP handler comment,1.0,1.0,1.0,1.0,2.0
3254629161,2.0,feat,Update Zig output for Rosetta program 3,1.0,4.0,29.0,35.0,64.0
3074482141,2.0,feat,Add BUN_OPTIONS env var,11.0,361.0,19852.0,9184.0,29036.0
3226447638,2.0,build,[alpha_factory] stabilize manual CI,1.0,1.0,4.0,0.0,4.0
3226240896,2.0,feat,Improve Swift compiler join handling,1.0,3.0,45.0,17.0,62.0
3115658682,2.0,fix,Fix duplicate article typos in docs,1.0,5.0,6.0,6.0,12.0
3225686926,2.0,feat,Add optional cloud backup,3.0,42.0,387.0,6.0,393.0
3267784623,2.0,feat,Add GUI maximum window dimensions example,1.0,2.0,31.0,0.0,31.0
3151089117,2.0,test,Add tests for checked sets,1.0,2.0,33.0,0.0,33.0
3131910241,2.0,docs,Remove external scripts and update README,1.0,8.0,31.0,436.0,467.0
3106804055,2.0,perf,Improve Wget builder defaults and reading efficiency,1.0,2.0,15.0,9.0,24.0
3247843138,2.0,docs,Update Kotlin transpiler progress,1.0,4.0,77.0,70.0,147.0
3170264702,2.0,docs,Improve Lix SDK JSDoc,1.0,13.0,150.0,9.0,159.0
3258121269,2.0,refactor,Refactor logging to charmbracelet/log,6.0,11.0,285.0,126.0,411.0
3203236552,2.0,test,Improve sqlite2duck tests,1.0,9.0,15652.0,220.0,15872.0
3233755168,2.0,feat,Add named linalg norm,3.0,6.0,540.0,5.0,545.0
3225129469,2.0,feat,Enable C++ backend for TPCH q1-q2,1.0,4.0,706.0,338.0,1044.0
3245930631,2.0,feat,Improve cpp transpiler generation,1.0,16.0,182.0,26.0,208.0
3124518468,2.0,fix,fix: correct verbose message for Get-IMAPFolder,2.0,2.0,3.0,3.0,6.0
3077625342,2.0,feat,Improve alpha business demo UX,1.0,2.0,43.0,7.0,50.0
3267454369,2.0,fix,Fix Alt+Tab handling,1.0,1.0,1.0,2.0,3.0
3206332203,2.0,feat,Improve C# converter,1.0,4.0,99.0,6.0,105.0
3150248014,2.0,chore,Release 4.5.1,1.0,3.0,4.0,3.0,7.0
3171989995,2.0,feat,Add dataset sort and limit support to vm,1.0,6.0,224.0,22.0,246.0
3273045110,2.0,feat,Improve java a2mochi,1.0,38.0,272.0,164.0,436.0
3070335055,2.0,refactor,Add TypeScript type definitions,1.0,11.0,86.0,61.0,147.0
3270485532,2.0,docs,[alpha_factory] document optional test packages,1.0,1.0,21.0,0.0,21.0
3145304949,2.0,feat,Add Mochi solution for LeetCode problem 93,1.0,1.0,62.0,0.0,62.0
3091114572,2.0,test,[alpha_factory] add TLS bus tests,1.0,1.0,121.0,0.0,121.0
3072297809,2.0,fix,Fix default fragment float constants,1.0,1.0,2.0,2.0,4.0
3269152415,2.0,feat,Expand Java a2mochi support,1.0,15.0,91.0,1.0,92.0
3159428540,2.0,feat,Improve Racket compiler for loops,1.0,17.0,227.0,33.0,260.0
3198453831,2.0,fix,Fix SLT null output,1.0,1.0,8.0,3.0,11.0
3178119683,2.0,test,Add Lua JSON load/save test,1.0,5.0,149.0,50.0,199.0
3261650840,2.0,feat,Enhance Python transpiler bench mode,1.0,8.0,480.0,298.0,778.0
3129125271,2.0,feat,(do not merge) Add 'all' resize mode in pinned panel,2.0,6.0,135.0,24.0,159.0
3203750042,2.0,feat,Replace react-sortable-hoc with dnd-kit,4.0,46.0,1089.0,901.0,1990.0
3210823927,2.0,feat,Implement new simple TypeScript compiler,1.0,241.0,4066.0,7811.0,11877.0
3266454515,2.0,docs,Add developer docs README,2.0,2.0,145.0,2.0,147.0
3180470686,2.0,docs,Update control recycling doc for xaml-only layout,1.0,1.0,22.0,1.0,23.0
3163741400,2.0,feat,Extend Fortran backend,1.0,2.0,128.0,4.0,132.0
3094662514,2.0,docs,Explain CAS back-off in UniqueMicroTimeProvider,1.0,1.0,8.0,0.0,8.0
3159608083,2.0,fix,Fix clj compiler golden tests,1.0,2.0,2.0,2.0,4.0
3072115088,2.0,feat,Improve MuZero demo CLI,1.0,4.0,64.0,1.0,65.0
3275631184,2.0,feat,Add typed Clojure AST inspector,1.0,6.0,967.0,292.0,1259.0
3219390005,2.0,feat,Add Abbreviations-simple Rosetta task,1.0,3.0,234.0,0.0,234.0
3236783530,2.0,test,Implement python VM golden tests,1.0,147.0,534.0,1685.0,2219.0
3182056966,2.0,style,Adjust tab backgrounds and button labels - test branch only,1.0,5.0,12.0,5.0,17.0
3190130454,2.0,docs,[alpha_factory] Add license header to insight demo,1.0,1.0,1.0,0.0,1.0
3078330940,2.0,docs,docs: add enterprise disclaimer to self-hosting,1.0,1.0,4.0,0.0,4.0
3185047320,2.0,feat,[alpha_factory] open gallery links in new tab,1.0,1.0,8.0,3.0,11.0
3124532566,2.0,test,test: define sample body content for Send-EmailMessage,1.0,1.0,2.0,0.0,2.0
3077188639,2.0,fix,Fix TypeScript definition imports,1.0,1.0,3.0,3.0,6.0
3146758450,2.0,fix,Fix orphaned cache cleanup,1.0,1.0,3.0,2.0,5.0
3107630702,2.0,refactor,Refactor constants and lint,1.0,4.0,27.0,15.0,42.0
3201793692,2.0,fix,Fix localized titles on WhatsApp details screen,1.0,1.0,15.0,1.0,16.0
3084136968,2.0,test,Add basic tests,2.0,6.0,201.0,24.0,225.0
3253197360,2.0,fix,Fix RealtimeModel reference,1.0,2.0,4.0,0.0,4.0
3198718832,2.0,feat,Finalize WhatsApp cleaner module,1.0,9.0,141.0,27.0,168.0
3131176737,2.0,fix,fix: assert spec before module import,1.0,1.0,1.0,0.0,1.0
3134558199,2.0,fix,fix: ensure newline at EOF in bindings script,1.0,1.0,1.0,1.0,2.0
3226513420,2.0,revert,"Revert web changes, update electron docs",1.0,16.0,569.0,656.0,1225.0
3128121402,2.0,docs,Update README features,1.0,1.0,7.0,0.0,7.0
3273676211,2.0,feat,Expand Dart a2mochi coverage,1.0,53.0,144.0,86.0,230.0
3260696791,2.0,fix,Update TS transpiler and rosetta outputs,1.0,11.0,206.0,36.0,242.0
3144686827,2.0,fix,Fix getTriples value filtering,1.0,1.0,1.0,0.0,1.0
3155377863,2.0,test,Add golden tests for Cobol compiler,1.0,4.0,106.0,0.0,106.0
3266444398,2.0,feat,Add reports navigation,2.0,1.0,215.0,1.0,216.0
3186953867,2.0,docs,[alpha_factory] Update gallery docs,1.0,2.0,6.0,1.0,7.0
3135162341,2.0,feat,Add BigQuery require partition filter option,1.0,8.0,90.0,12.0,102.0
3164196672,2.0,fix,Fix MCP authorize comment typo,1.0,1.0,1.0,1.0,2.0
3212317294,2.0,refactor,Restore archived TS compiler,1.0,11.0,5253.0,676.0,5929.0
3208429085,2.0,feat,Add missing Go translations,1.0,6.0,171.0,5.0,176.0
3129293439,2.0,test,Add negative duration parser tests,1.0,1.0,5.0,0.0,5.0
3219778765,2.0,feat,Add missing Go solution for Camel case and snake case,1.0,1.0,99.0,0.0,99.0
3180898971,2.0,docs,Add docs deployment quickstart,1.0,2.0,49.0,0.0,49.0
3252953291,2.0,feat,Improve F# rosetta harness and transpiler,1.0,2.0,210.0,26.0,236.0
3196377654,2.0,feat,Support both curl and bash code tab highlight,1.0,2.0,8.0,1.0,9.0
3163762813,2.0,feat,Add group by support to Ruby backend,1.0,6.0,98.0,9.0,107.0
3164695284,2.0,docs,Update license info in pyproject,1.0,1.0,1.0,0.0,1.0
3141216796,2.0,feat,[alpha_factory] update business demo notebook,1.0,1.0,11.0,11.0,22.0
3173073157,2.0,refactor,Remove slug & class CDN constants,4.0,32.0,551.0,586.0,1137.0
3271825246,2.0,feat,Add while loop to clj a2mochi,1.0,4.0,44.0,2.0,46.0
3218672379,2.0,fix,Improve C backend sorting,1.0,1.0,2.0,3.0,5.0
3147313267,2.0,test,Add JUnit test for Unsafe.allocateInstance,2.0,32.0,2013.0,16.0,2029.0
3072466764,2.0,feat,Add alpha conversion stub demo,3.0,3.0,122.0,2.0,124.0
3198378562,2.0,feat,Add select2 SLT support,1.0,3.0,11225.0,2.0,11227.0
3203219922,2.0,refactor,[alpha_factory] update asset fetch URLs,1.0,7.0,31.0,15.0,46.0
3106008813,2.0,feat,[alpha_factory] expose GA params via API,1.0,4.0,19.0,2.0,21.0
3075403080,2.0,chore,[SDK] Fix stray keccak256 reference,2.0,13.0,4494.0,5118.0,9612.0
3207931285,2.0,feat,Add more Lua translations,1.0,24.0,616.0,23.0,639.0
3196924615,2.0,ci,Update docs workflow with pre-commit,1.0,1.0,2.0,0.0,2.0
3215854734,2.0,build,[alpha_factory] Update docs build script to refresh browserslist DB,1.0,3.0,6.0,5.0,11.0
3102967869,2.0,docs,Improve Wire interface Javadoc,1.0,1.0,9.0,11.0,20.0
3155426625,2.0,docs,Add Erlang backend docs,1.0,1.0,79.0,0.0,79.0
3093415329,2.0,feat,Add Truncate pre-tokenizer,1.0,6.0,237.0,0.0,237.0
3146397304,2.0,docs,[alpha_factory] update test instructions,1.0,2.0,14.0,2.0,16.0
3181810240,2.0,feat,Add JOB query 18 example,1.0,2.0,106.0,0.0,106.0
3148591775,2.0,feat,Add example for LeetCode 333,1.0,1.0,113.0,0.0,113.0
3095039776,2.0,docs,Add object pooling guide,1.0,1.0,62.0,0.0,62.0
3266738288,2.0,chore,Update rosetta index and runtime/vm outputs,1.0,9.0,297.0,285.0,582.0
3171489092,2.0,fix,fix(WaveSurfer): release plugin references on destroy,1.0,1.0,5.0,5.0,10.0
3262029080,2.0,test,Run Rosetta tests 1-20,1.0,33.0,5117.0,27.0,5144.0
3156206089,2.0,docs,Add v0.8.3 release notes,1.0,2.0,56.0,0.0,56.0
3181818809,2.0,test,Add JOB query 21 example,1.0,2.0,143.0,0.0,143.0
3171620828,2.0,fix,Fix missing pdp dependency,1.0,3.0,1.0,2.0,3.0
3084146904,2.0,feat,Add user management scripts,1.0,8.0,186.0,2.0,188.0
3119454670,2.0,build,[alpha_factory] pin workbox-build,1.0,2.0,89.0,90.0,179.0
3150793936,2.0,fix,Support while loops in Go codegen,1.0,4.0,22.0,8.0,30.0
3157243988,2.0,docs,Add v0.8.5 release notes,1.0,2.0,34.0,0.0,34.0
3205250429,2.0,feat,Improve Racket converter,1.0,4.0,144.0,20.0,164.0
3204959414,2.0,fix,fix: simplify Pyodide fallback URLs,1.0,1.0,0.0,6.0,6.0
3186356876,2.0,fix,Fix TPC-H row map generation in VM,1.0,4.0,527.0,513.0,1040.0
3094563380,2.0,feat,Add ActionCollectionTemplate sample page,14.0,21.0,459.0,69.0,528.0
3177524737,2.0,docs,[alpha_factory] Add Quick Deployment guide,1.0,3.0,9.0,3.0,12.0
3116698564,2.0,docs,Update minimum PHP version,1.0,1.0,2.0,2.0,4.0
3127777671,2.0,feat,feat: add CLI output module,1.0,3.0,74.0,1.0,75.0
3121401412,2.0,docs,docs: fix README typos,1.0,1.0,2.0,2.0,4.0
3181682764,2.0,style,Improve Kotlin formatting,1.0,26.0,492.0,425.0,917.0
3244839303,2.0,feat,Add basic TypeScript transpiler,5.0,6.0,428.0,77.0,505.0
3204534101,2.0,feat,Improve ts2mochi error reporting and JSON export,1.0,3.0,73.0,29.0,102.0
3144504447,2.0,feat,Add solution for LeetCode problem 36,1.0,1.0,89.0,0.0,89.0
